Customer_id,Partner,Gender,Churn,Contract,InternetService,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Company,Dependents,SeniorCitizen
Y249104,No,Male,No,Month-to-month,DSL,No,Yes,No,Yes,Yes,No,Yes,No,No,eCheck,67,184.96,WGU,Yes,Yes
X244616,No,Male,No,Month-to-month,Fiber Optic,No,No,Yes,Yes,No,No,No,No,No,Check,59,137.47,WGU,Yes,No
F58625,No,Female,No,One year,None,No,No,No,No,Yes,No,Yes,No,Yes,Autopay,66,117.49,WGU,Yes,Yes
D753480,No,Male,No,Two year,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Autopay,48,204.98,WGU,Yes,No
K868042,Yes,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,eCheck,66,144.96,WGU,Yes,Yes
L730499,No,Male,Yes,Month-to-month,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Check,60,212.62,WGU,Yes,No
Z622003,No,Male,No,One year,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Yes,Autopay,59,147.44,WGU,Yes,No
F619747,No,Female,No,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,Yes,Yes,Check,67,149.94,WGU,No,Yes
J195170,Yes,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Autopay,70,222.65,WGU,Yes,Yes
W909758,Yes,Male,No,Month-to-month,DSL,Yes,No,Yes,Yes,No,No,No,Yes,No,eCheck,67,152.46,WGU,Yes,Yes
H682238,No,Male,No,Two year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Autopay,63,219.99,WGU,No,Yes
J22125,No,Nonbinary,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Autopay,51,220.12,WGU,Yes,No
R302272,Yes,Male,No,One year,DSL,No,No,No,Yes,No,No,No,No,Yes,Autopay,68,114.95,WGU,Yes,Yes
U208456,No,Female,No,Two year,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Autopay,67,257.65,WGU,Yes,No
T191927,No,Male,No,Month-to-month,DSL,Yes,No,Yes,No,No,Yes,Yes,No,No,eCheck,71,132.47,WGU,No,No
G671583,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No,No,Check,70,157.47,WGU,Yes,Yes
U989317,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,Autopay,67,124.98,WGU,Yes,No
G879941,No,Male,No,Two year,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,No,No,Check,49,152.47,WGU,Yes,Yes
E231605,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Yes,eCheck,64,147.44,WGU,No,No
X261372,Yes,Male,No,One year,DSL,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Autopay,64,142.47,WGU,No,No
D684561,No,Male,No,One year,None,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Autopay,44,172.47,WGU,Yes,No
I383186,No,Male,No,Two year,DSL,Yes,Yes,No,No,No,No,No,No,No,eCheck,66,124.96,WGU,No,Yes
X584915,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,No,Check,53,240.11,WGU,Yes,No
G944376,No,Male,No,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,No,No,No,No,eCheck,53,159.98,WGU,No,Yes
W283898,No,Male,No,One year,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Check,37,174.99,WGU,Yes,No
X738766,No,Male,No,Month-to-month,DSL,Yes,No,No,No,Yes,No,Yes,No,No,Check,69,129.96,WGU,No,No
G198481,Yes,Female,No,Month-to-month,Fiber Optic,No,Yes,No,No,No,No,Yes,No,Yes,Check,57,169.94,WGU,No,No
R02060,No,Female,No,One year,Fiber Optic,No,No,Yes,No,No,Yes,Yes,No,No,Autopay,68,152.47,WGU,No,Yes
Z883605,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Yes,Check,38,159.95,WGU,Yes,No
L942140,No,Male,No,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,Yes,No,Autopay,66,159.95,WGU,Yes,No
H427572,No,Female,No,Month-to-month,DSL,Yes,Yes,No,No,No,Yes,No,No,No,Check,53,137.47,WGU,No,No
J968084,No,Female,No,Month-to-month,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Autopay,56,174.98,WGU,Yes,Yes
I484414,Yes,Male,Yes,Month-to-month,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,eCheck,59,245.13,WGU,Yes,No
I347202,No,Female,No,Month-to-month,None,Yes,Yes,No,Yes,Yes,No,No,No,Yes,eCheck,59,147.5,WGU,Yes,Yes
T629485,No,Male,No,One year,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,No,eCheck,70,232.64,WGU,Yes,No
F882723,No,Male,No,Month-to-month,None,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Check,71,190.17,WGU,No,Yes
Y448055,No,Female,Yes,Month-to-month,None,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Autopay,54,245.18,WGU,No,Yes
K218096,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes,No,eCheck,50,192.46,WGU,Yes,Yes
M251973,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,Yes,Autopay,65,169.94,WGU,Yes,No
F557338,No,Female,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No,No,Autopay,69,127.5,WGU,Yes,Yes
X162805,No,Male,No,Month-to-month,None,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Autopay,53,162.53,WGU,Yes,No
U879145,No,Male,No,Two year,None,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,eCheck,42,165.02,WGU,No,Yes
O763342,No,Female,No,Two year,DSL,Yes,No,Yes,No,No,No,No,Yes,Yes,Autopay,68,129.96,WGU,Yes,No
Z480141,No,Female,No,One year,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Check,70,275.13,WGU,Yes,Yes
Z110095,No,Female,No,One year,Fiber Optic,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Autopay,49,174.98,WGU,Yes,No
D774087,Yes,Female,No,Two year,DSL,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Autopay,60,149.97,WGU,Yes,Yes
I12222,No,Female,No,Month-to-month,DSL,Yes,No,Yes,Yes,Yes,No,No,No,Yes,eCheck,66,129.99,WGU,Yes,No
Y870899,Yes,Male,No,Month-to-month,None,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Autopay,62,159.99,WGU,Yes,Yes
J622479,No,Female,No,Month-to-month,None,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Check,63,159.96,WGU,No,Yes
F105245,Yes,Female,No,Two year,DSL,Yes,Yes,No,No,No,No,No,No,Yes,eCheck,58,124.96,WGU,No,Yes
Q917876,No,Male,No,Month-to-month,None,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Autopay,51,149.97,WGU,Yes,No
W41017,No,Male,No,One year,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Yes,Autopay,67,179.95,WGU,No,Yes
V777418,No,Female,No,Month-to-month,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,eCheck,70,139.93,WGU,Yes,Yes
A325803,No,Nonbinary,No,Two year,Fiber Optic,Yes,No,No,No,No,No,Yes,No,No,Check,70,137.44,WGU,Yes,Yes
U460373,No,Female,No,Two year,None,Yes,Yes,No,Yes,No,No,Yes,No,No,Autopay,66,159.96,WGU,Yes,Yes
O166280,Yes,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,eCheck,48,204.98,WGU,Yes,Yes
E756084,No,Female,No,Month-to-month,Fiber Optic,No,Yes,No,Yes,No,Yes,No,No,No,eCheck,67,179.97,WGU,No,No
U148916,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Check,60,252.64,WGU,Yes,Yes
H315988,No,Male,Yes,Month-to-month,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Autopay,59,225.15,WGU,Yes,Yes
I621118,No,Female,No,One year,None,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Autopay,38,245.16,WGU,Yes,No
Z90204,Yes,Female,No,Two year,None,Yes,No,No,No,Yes,No,No,No,Yes,Autopay,71,92.5,WGU,Yes,Yes
B920374,No,Female,No,Two year,None,Yes,Yes,Yes,No,No,No,Yes,No,Yes,eCheck,51,139.99,WGU,Yes,No
S989250,No,Male,No,Two year,DSL,Yes,Yes,No,No,No,Yes,No,No,Yes,Check,69,137.47,WGU,Yes,Yes
Z311558,No,Male,No,Month-to-month,DSL,Yes,No,No,No,No,No,No,No,No,Autopay,47,92.46,WGU,Yes,Yes
C290203,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Autopay,37,184.97,WGU,Yes,Yes
E130506,No,Female,No,Month-to-month,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,eCheck,63,162.5,WGU,Yes,Yes
Q348233,No,Female,No,Two year,DSL,Yes,Yes,No,No,No,Yes,No,Yes,Yes,eCheck,55,172.46,WGU,No,Yes
B15517,No,Male,No,Two year,None,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Check,71,232.65,WGU,No,No
D663524,No,Male,No,Two year,None,No,No,Yes,Yes,No,No,No,No,Yes,eCheck,42,104.99,WGU,Yes,Yes
Z700653,No,Male,No,Month-to-month,None,Yes,Yes,No,No,No,Yes,Yes,No,No,Autopay,62,149.98,WGU,Yes,Yes
T647451,No,Male,Yes,Month-to-month,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,eCheck,39,245.13,WGU,Yes,No
L53054,No,Female,No,Two year,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Autopay,56,140.0,WGU,Yes,Yes
U103667,Yes,Female,Yes,Month-to-month,DSL,Yes,No,No,No,No,Yes,Yes,Yes,No,eCheck,56,200.12,WGU,No,No
L702595,Yes,Female,No,Month-to-month,None,Yes,Yes,No,No,No,No,No,Yes,Yes,Autopay,65,147.47,WGU,Yes,Yes
I504473,Yes,Female,No,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,No,Yes,Autopay,64,114.95,WGU,No,No
U578094,No,Female,No,One year,None,No,No,No,No,No,Yes,Yes,No,Yes,Check,36,117.47,WGU,Yes,No
G412206,No,Female,No,One year,Fiber Optic,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Check,65,182.45,WGU,Yes,No
P767618,No,Female,No,Month-to-month,DSL,Yes,No,No,Yes,No,Yes,No,No,Yes,Check,50,127.46,WGU,Yes,Yes
V125585,Yes,Female,No,Two year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Check,63,217.48,WGU,Yes,Yes
H10521,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Check,55,267.64,WGU,No,Yes
V313460,No,Male,No,Month-to-month,DSL,Yes,Yes,Yes,No,No,No,Yes,No,No,eCheck,57,152.46,WGU,No,No
T509086,No,Male,No,Month-to-month,DSL,Yes,Yes,No,No,No,Yes,Yes,No,No,Autopay,71,162.45,WGU,Yes,No
V686523,No,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Autopay,67,187.48,WGU,Yes,No
S22771,No,Female,No,Month-to-month,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Check,66,255.14,WGU,Yes,No
V334127,No,Male,No,Two year,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,eCheck,50,235.14,WGU,Yes,Yes
V596931,No,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,No,Check,65,172.46,WGU,Yes,No
Z710444,Yes,Female,No,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,eCheck,63,197.49,WGU,No,Yes
W435309,No,Female,No,One year,DSL,Yes,No,Yes,Yes,No,No,No,No,No,eCheck,67,117.47,WGU,No,Yes
W926430,No,Nonbinary,No,Month-to-month,DSL,Yes,Yes,No,No,Yes,No,No,Yes,No,Autopay,49,172.47,WGU,Yes,No
N171241,No,Female,No,One year,DSL,Yes,No,No,Yes,No,Yes,No,Yes,No,Check,61,162.45,WGU,No,Yes
Z867523,No,Male,No,Two year,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Check,62,275.13,WGU,Yes,No
F799896,Yes,Female,No,Month-to-month,Fiber Optic,No,Yes,No,No,No,No,Yes,No,Yes,Check,61,169.94,WGU,Yes,No
O970720,No,Female,No,One year,None,Yes,Yes,No,Yes,No,No,No,No,Yes,Autopay,41,134.98,WGU,No,No
D87615,No,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Autopay,71,222.64,WGU,Yes,No
M651862,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,eCheck,61,207.61,WGU,No,Yes
M429173,Yes,Female,No,One year,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Autopay,61,275.13,WGU,Yes,Yes
F98604,Yes,Male,No,Two year,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,No,Autopay,58,179.95,WGU,No,No
L809272,Yes,Female,No,Month-to-month,None,Yes,No,No,Yes,No,No,No,Yes,Yes,Autopay,60,137.46,WGU,Yes,Yes
J575074,No,Female,No,Two year,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,No,eCheck,62,214.97,WGU,Yes,Yes
G954666,No,Female,No,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Autopay,69,245.15,WGU,Yes,Yes
V642036,No,Female,No,One year,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,No,Yes,eCheck,41,159.98,WGU,Yes,No
I951273,No,Male,No,Two year,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,eCheck,69,222.63,WGU,Yes,No
V856441,No,Male,No,Month-to-month,None,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Check,66,210.14,WGU,No,Yes
J586826,Yes,Male,No,One year,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Autopay,49,235.14,WGU,Yes,No
Z784446,No,Female,No,One year,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Autopay,50,204.95,WGU,No,Yes
W827689,No,Male,No,One year,None,Yes,No,No,Yes,No,No,No,No,Yes,eCheck,56,102.47,WGU,Yes,Yes
Q706777,No,Female,No,Two year,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes,eCheck,56,137.48,WGU,Yes,Yes
P139155,No,Female,No,One year,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Yes,Autopay,70,179.95,WGU,No,Yes
P125179,No,Male,No,Two year,DSL,Yes,No,No,Yes,Yes,No,Yes,No,Yes,eCheck,57,152.46,WGU,Yes,Yes
J340075,No,Male,No,Two year,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Yes,eCheck,56,220.12,WGU,Yes,Yes
K54633,No,Male,No,Two year,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No,No,eCheck,46,157.47,WGU,Yes,Yes
H452286,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Autopay,58,172.51,WGU,Yes,Yes
L246688,No,Male,No,Month-to-month,DSL,No,No,No,Yes,Yes,Yes,Yes,No,Yes,eCheck,57,164.97,WGU,Yes,No
R711733,Yes,Female,No,Two year,DSL,Yes,No,Yes,No,No,Yes,No,Yes,No,eCheck,71,142.47,WGU,Yes,No
E641527,No,Male,No,Month-to-month,None,Yes,No,No,No,No,No,Yes,Yes,No,eCheck,49,175.13,WGU,Yes,Yes
Y510046,No,Female,Yes,Month-to-month,None,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Check,62,242.66,WGU,Yes,Yes
T764835,No,Female,No,Month-to-month,DSL,Yes,No,Yes,No,Yes,No,No,Yes,No,eCheck,59,142.48,WGU,Yes,Yes
H738392,No,Nonbinary,No,One year,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,No,Yes,eCheck,71,140.0,WGU,Yes,Yes
P748671,No,Male,No,Month-to-month,None,Yes,No,Yes,Yes,No,No,No,No,No,eCheck,43,104.99,WGU,Yes,Yes
R490596,Yes,Female,No,Two year,None,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Autopay,58,152.5,WGU,Yes,No
S433497,No,Female,No,Month-to-month,DSL,No,Yes,No,No,No,Yes,No,Yes,No,eCheck,59,172.46,WGU,Yes,Yes
O928853,No,Female,No,Two year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Check,67,217.48,WGU,Yes,Yes
C276698,No,Female,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Autopay,69,152.48,WGU,No,No
A995277,No,Male,No,Two year,DSL,Yes,No,Yes,No,No,No,Yes,No,Yes,Autopay,40,119.96,WGU,No,Yes
P651146,No,Male,No,One year,None,Yes,No,Yes,No,No,Yes,Yes,No,No,Check,51,119.99,WGU,Yes,No
N190581,No,Female,No,Month-to-month,None,Yes,No,No,No,No,Yes,Yes,No,No,Check,54,117.47,WGU,Yes,Yes
Z596629,No,Male,No,Two year,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Autopay,64,192.44,WGU,Yes,No
E772877,Yes,Male,No,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,No,eCheck,68,194.97,WGU,Yes,No
H759440,No,Female,No,Month-to-month,Fiber Optic,No,No,Yes,Yes,No,Yes,No,Yes,No,Autopay,41,184.96,WGU,Yes,Yes
Z04690,No,Female,No,Two year,Fiber Optic,Yes,No,No,No,Yes,No,No,No,No,eCheck,66,124.98,WGU,Yes,No
V300263,Yes,Male,No,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,Yes,Yes,Check,54,149.94,WGU,Yes,No
D150042,No,Female,No,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Autopay,57,194.97,WGU,Yes,No
V600500,No,Male,Yes,Month-to-month,Fiber Optic,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Autopay,42,265.13,WGU,No,No
V137712,No,Female,No,Month-to-month,None,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Autopay,60,162.51,WGU,Yes,Yes
K787280,No,Male,No,Month-to-month,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,eCheck,39,175.01,WGU,Yes,No
T19437,No,Female,No,One year,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,No,Check,52,207.61,WGU,Yes,Yes
K917356,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,eCheck,36,235.16,WGU,Yes,No
E386213,Yes,Male,No,Two year,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes,eCheck,70,192.47,WGU,No,No
E450349,No,Female,No,One year,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Check,71,255.14,WGU,Yes,No
O70963,No,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,No,Yes,No,No,No,eCheck,71,127.48,WGU,Yes,No
X87865,No,Female,No,Two year,None,Yes,Yes,No,No,Yes,Yes,No,No,Yes,eCheck,66,137.52,WGU,No,Yes
T390187,No,Female,No,Month-to-month,None,Yes,No,No,No,No,Yes,Yes,Yes,Yes,eCheck,62,187.64,WGU,Yes,No
R703450,Yes,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Check,65,137.44,WGU,No,Yes
P845623,No,Male,No,Month-to-month,None,Yes,No,No,Yes,Yes,No,No,No,Yes,eCheck,63,115.0,WGU,Yes,No
G861521,No,Male,No,One year,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No,No,Check,52,179.98,WGU,No,Yes
Z409213,Yes,Female,No,One year,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Autopay,71,204.96,WGU,Yes,No
I542093,No,Male,No,Month-to-month,DSL,Yes,Yes,No,No,No,No,Yes,No,No,eCheck,50,149.94,WGU,Yes,No
V598235,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Autopay,57,252.64,WGU,Yes,No
Y998673,No,Male,No,Month-to-month,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,eCheck,45,222.63,WGU,Yes,Yes
X542220,No,Female,No,Month-to-month,None,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,eCheck,68,152.51,WGU,Yes,No
R962213,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Autopay,54,194.99,WGU,Yes,Yes
M750817,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No,No,Autopay,58,160.0,WGU,Yes,No
P209261,No,Male,No,Month-to-month,None,Yes,Yes,No,Yes,No,No,No,No,No,Autopay,57,134.98,WGU,No,No
T726800,No,Nonbinary,Yes,Month-to-month,None,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,eCheck,51,245.18,WGU,Yes,Yes
Z24001,No,Male,No,One year,Fiber Optic,No,No,No,No,No,No,No,No,Yes,Check,56,112.46,WGU,Yes,No
K167525,No,Male,No,Two year,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Check,48,232.62,WGU,Yes,Yes
S418962,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Autopay,69,184.97,WGU,Yes,Yes
L533388,No,Female,No,Month-to-month,DSL,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Autopay,63,164.97,WGU,No,No
Y251641,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,eCheck,55,184.99,WGU,No,No
E753547,No,Female,No,Two year,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,eCheck,67,164.98,WGU,No,Yes
U833919,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Autopay,54,265.15,WGU,Yes,Yes
D725603,Yes,Female,No,Month-to-month,None,Yes,No,Yes,Yes,No,No,No,No,No,Autopay,54,104.99,WGU,Yes,No
T11756,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Autopay,49,242.63,WGU,Yes,No
M141263,No,Male,No,One year,DSL,Yes,No,No,No,No,Yes,Yes,No,No,Check,64,129.95,WGU,Yes,No
Y702883,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,No,eCheck,51,204.96,WGU,Yes,Yes
K392319,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Autopay,53,275.12,WGU,Yes,Yes
N600579,No,Female,No,Month-to-month,DSL,Yes,No,No,No,No,Yes,Yes,No,Yes,Autopay,56,129.95,WGU,Yes,Yes
U102287,No,Male,Yes,Month-to-month,DSL,Yes,No,No,Yes,No,No,Yes,Yes,No,eCheck,47,210.11,WGU,Yes,Yes
F270670,No,Nonbinary,No,One year,None,Yes,No,Yes,Yes,No,No,No,No,No,Check,71,104.99,WGU,No,No
Q698456,No,Male,No,Month-to-month,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Autopay,61,257.64,WGU,Yes,No
I75439,No,Female,No,Month-to-month,None,Yes,No,Yes,No,No,Yes,Yes,No,No,eCheck,60,119.99,WGU,No,Yes
P558309,No,Male,No,One year,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No,No,Autopay,61,149.95,WGU,No,Yes
Q921359,No,Male,No,Month-to-month,DSL,Yes,No,No,Yes,No,Yes,No,No,Yes,Check,66,127.46,WGU,No,Yes
Y498839,Yes,Male,No,Month-to-month,None,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Check,66,222.66,WGU,Yes,No
U174484,No,Male,No,Month-to-month,None,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,eCheck,71,232.65,WGU,No,No
P242293,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Autopay,67,220.13,WGU,Yes,Yes
H510824,Yes,Female,No,One year,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,No,eCheck,64,182.46,WGU,Yes,No
G975600,No,Male,No,Two year,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Autopay,68,184.95,WGU,Yes,No
P396177,Yes,Male,No,One year,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,No,Check,68,169.94,WGU,No,Yes
Q246510,Yes,Male,No,One year,DSL,No,Yes,No,Yes,No,No,No,Yes,Yes,Check,68,182.44,WGU,Yes,Yes
Z435629,Yes,Female,No,Month-to-month,None,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Autopay,58,212.66,WGU,Yes,Yes
Y482814,No,Female,No,One year,DSL,Yes,No,No,Yes,No,No,No,No,Yes,Autopay,58,114.95,WGU,Yes,Yes
I880026,No,Male,Yes,Month-to-month,DSL,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Autopay,57,235.16,WGU,Yes,Yes
X545968,No,Male,Yes,Month-to-month,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Autopay,42,212.62,WGU,Yes,No
T302615,No,Female,Yes,Month-to-month,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,eCheck,54,235.14,WGU,Yes,No
L296155,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,No,No,No,Yes,Autopay,55,147.47,WGU,No,Yes
P569056,No,Female,No,Month-to-month,None,Yes,No,Yes,No,No,No,No,Yes,No,Check,71,117.48,WGU,Yes,No
R931562,No,Male,No,One year,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,No,Check,66,192.44,WGU,Yes,Yes
R22735,Yes,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,eCheck,43,167.46,WGU,No,Yes
H131682,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Autopay,55,194.96,WGU,No,No
Y916459,No,Nonbinary,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,eCheck,59,217.47,WGU,Yes,No
E943977,No,Female,No,Two year,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,No,Autopay,51,169.94,WGU,No,Yes
D46232,Yes,Female,No,Month-to-month,Fiber Optic,No,No,No,Yes,No,Yes,Yes,No,Yes,Autopay,70,172.44,WGU,No,No
Z210341,No,Female,No,Two year,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Autopay,65,204.96,WGU,No,Yes
