Customer_id,Partner,Gender,Churn,Contract,InternetService,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Company,Dependents,SeniorCitizen
5117-IFGPS,Yes,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Yes,eCheck,29,84.3,Competitor,No,Yes
7379-FNIUJ,No,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,Yes,No,eCheck,2,100.2,Competitor,No,No
1627-AFWVJ,No,Female,No,Two year,None,Yes,No,No,No,No,No,No,No,No,Check,29,19.4,Competitor,No,No
9725-SCPZG,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,eCheck,1,90.85,Competitor,Yes,No
5884-GCYMI,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,No,No,Check,1,69.4,Competitor,No,No
3217-FZDMN,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Autopay,8,94.45,Competitor,No,Yes
4486-EFAEB,No,Male,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,Yes,eCheck,13,20.4,Competitor,No,No
0060-FUALY,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,eCheck,59,94.75,Competitor,No,No
7853-GVUDZ,Yes,Female,Yes,Month-to-month,None,Yes,No,No,No,No,No,No,No,Yes,Autopay,1,20.15,Competitor,Yes,No
7480-QNVZJ,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,eCheck,50,95.7,Competitor,No,Yes
6954-OOYZZ,Yes,Male,No,Month-to-month,DSL,Yes,No,No,No,No,No,No,No,Yes,Autopay,18,44.35,Competitor,No,No
7088-FBAWU,Yes,Female,No,Month-to-month,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Check,17,74.55,Competitor,Yes,No
8313-AFGBW,Yes,Male,No,Two year,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,No,eCheck,47,73.6,Competitor,No,No
3943-KDREE,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Autopay,26,74.95,Competitor,No,No
9239-ZBZZV,No,Female,Yes,Month-to-month,DSL,No,No,No,No,Yes,No,Yes,Yes,Yes,eCheck,6,47.95,Competitor,No,No
3097-IDVPU,Yes,Male,No,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,No,No,Autopay,19,50.1,Competitor,Yes,No
4398-HSCJH,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,No,No,Yes,Yes,No,Yes,eCheck,3,63.6,Competitor,No,No
2197-OMWGI,Yes,Female,No,Two year,DSL,No,No,No,Yes,Yes,No,Yes,Yes,Yes,eCheck,68,53.0,Competitor,Yes,Yes
2303-PJYHN,Yes,Female,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Autopay,2,19.85,Competitor,No,No
9795-VOWON,No,Male,No,One year,DSL,No,No,No,No,No,No,No,No,Yes,Autopay,7,24.35,Competitor,No,No
1237-WIYYZ,No,Female,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,Yes,Check,18,19.55,Competitor,No,No
1987-AUELQ,Yes,Female,No,Two year,None,Yes,Yes,No,No,No,No,No,No,No,Autopay,71,25.05,Competitor,No,No
7852-LECYP,Yes,Male,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Autopay,13,93.8,Competitor,No,Yes
4430-UZIPO,No,Male,Yes,Month-to-month,DSL,No,No,No,Yes,No,Yes,No,No,Yes,Check,3,36.85,Competitor,No,No
4822-LPTYJ,Yes,Male,No,Two year,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Autopay,72,103.75,Competitor,No,No
8165-CBKXO,Yes,Male,No,Two year,DSL,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Autopay,66,56.75,Competitor,Yes,No
6527-PZFPV,Yes,Male,No,One year,None,Yes,No,No,No,No,No,No,No,Yes,Autopay,24,20.8,Competitor,Yes,No
4855-SNKMY,No,Female,Yes,Month-to-month,DSL,Yes,No,No,No,No,No,No,No,Yes,eCheck,1,44.1,Competitor,No,No
9593-CVZKR,Yes,Female,No,Two year,None,Yes,Yes,No,No,No,No,No,No,Yes,Check,56,24.45,Competitor,Yes,No
8595-SIZNC,Yes,Female,No,One year,None,Yes,Yes,No,No,No,No,No,No,No,Autopay,22,25.6,Competitor,No,Yes
8008-HAWED,No,Male,Yes,Month-to-month,DSL,No,No,No,No,Yes,No,Yes,Yes,Yes,eCheck,14,50.75,Competitor,No,No
7124-UGSUR,Yes,Female,Yes,One year,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Autopay,61,104.4,Competitor,No,Yes
1862-SKORY,Yes,Female,Yes,Month-to-month,DSL,No,No,No,Yes,No,No,Yes,No,Yes,eCheck,40,39.3,Competitor,No,Yes
5236-XMZJY,No,Female,No,Month-to-month,DSL,Yes,No,Yes,Yes,Yes,No,No,No,No,Autopay,42,59.65,Competitor,No,No
4827-DPADN,Yes,Female,No,Two year,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Autopay,72,83.3,Competitor,Yes,No
2694-CIUMO,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No,Yes,Autopay,12,79.55,Competitor,No,No
5846-ABOBJ,Yes,Male,No,Two year,None,Yes,Yes,No,No,No,No,No,No,No,Autopay,71,24.45,Competitor,No,No
1439-LCGVL,Yes,Female,No,One year,None,Yes,No,No,No,No,No,No,No,No,Check,26,19.2,Competitor,No,No
0909-SDHNU,No,Female,No,Month-to-month,DSL,No,No,Yes,No,No,No,No,No,No,Check,7,29.8,Competitor,Yes,No
4647-XXZAM,Yes,Female,No,Month-to-month,DSL,Yes,No,No,No,No,No,No,No,No,Check,6,45.5,Competitor,Yes,No
1502-XFCVR,No,Female,Yes,One year,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,eCheck,58,106.45,Competitor,No,No
7740-KKCXF,Yes,Male,No,Month-to-month,DSL,No,No,No,Yes,No,No,No,No,Yes,Autopay,51,30.05,Competitor,No,No
5360-XGYAZ,Yes,Male,No,Two year,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Autopay,72,65.65,Competitor,Yes,No
9692-TUSXH,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes,Yes,eCheck,18,96.05,Competitor,No,No
7912-SYRQT,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Autopay,7,75.1,Competitor,No,No
3557-HTYWR,No,Female,No,Two year,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Check,47,74.05,Competitor,No,No
4816-JBHOV,No,Male,Yes,Month-to-month,DSL,Yes,No,No,No,No,No,No,No,Yes,eCheck,2,44.7,Competitor,No,Yes
8920-NAVAY,No,Male,No,One year,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Autopay,62,110.75,Competitor,No,Yes
1699-TLDLZ,Yes,Female,No,Two year,None,Yes,No,No,No,No,No,No,No,No,Check,16,19.7,Competitor,Yes,No
5600-PDUJF,No,Male,No,Month-to-month,DSL,Yes,No,No,No,No,Yes,No,No,Yes,Autopay,6,49.5,Competitor,No,No
8292-TYSPY,No,Male,Yes,Month-to-month,DSL,Yes,No,No,No,Yes,Yes,No,No,Yes,Autopay,19,55.0,Competitor,No,No
0567-XRHCU,Yes,Female,No,Two year,DSL,No,No,Yes,No,Yes,No,No,Yes,Yes,Autopay,69,43.95,Competitor,Yes,No
1867-BDVFH,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,eCheck,11,74.35,Competitor,Yes,No
2067-QYTCF,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,eCheck,64,111.15,Competitor,No,No
2359-QWQUL,Yes,Female,Yes,One year,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Autopay,39,104.7,Competitor,No,No
9103-TCIHJ,No,Female,Yes,Month-to-month,DSL,Yes,Yes,Yes,No,No,No,No,No,Yes,Check,15,55.7,Competitor,No,No
7407-SUJIZ,No,Male,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Check,25,20.6,Competitor,No,No
9150-KPBJQ,No,Female,No,Two year,None,Yes,No,No,No,No,No,No,No,No,Autopay,6,19.65,Competitor,No,No
0052-DCKON,Yes,Male,No,One year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Autopay,66,115.8,Competitor,No,No
3654-ARMGP,No,Female,No,Two year,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Autopay,61,88.65,Competitor,No,No
9699-UBQFS,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,eCheck,43,94.5,Competitor,No,Yes
9367-TCUYN,No,Female,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Check,12,20.1,Competitor,No,No
1261-FWTTE,No,Male,No,Month-to-month,DSL,No,No,No,No,No,No,No,Yes,Yes,Autopay,23,34.65,Competitor,No,Yes
3528-HFRIQ,Yes,Male,No,Month-to-month,DSL,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Autopay,71,52.3,Competitor,No,Yes
0708-SJDIS,No,Female,No,Month-to-month,DSL,Yes,Yes,No,No,No,Yes,Yes,No,No,Check,34,65.0,Competitor,No,No
4140-WJAWW,No,Female,Yes,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Autopay,5,19.85,Competitor,No,No
2073-QBVBI,Yes,Female,No,One year,DSL,No,No,No,Yes,No,Yes,No,No,No,Check,41,35.45,Competitor,No,No
6928-ONTRW,Yes,Female,No,Two year,None,Yes,No,No,No,No,No,No,No,No,Autopay,72,19.7,Competitor,Yes,No
3320-VEOYC,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,eCheck,14,95.6,Competitor,No,Yes
5231-FIQPA,No,Female,No,Two year,None,Yes,No,No,No,No,No,No,No,Yes,Check,41,19.85,Competitor,No,No
6617-WLBQC,Yes,Female,No,One year,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,No,Autopay,23,81.85,Competitor,Yes,No
2599-CIPQE,Yes,Male,No,Two year,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Autopay,71,109.3,Competitor,Yes,No
6653-CBBOM,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,eCheck,1,70.3,Competitor,No,No
8774-GSBUN,Yes,Male,No,Two year,None,Yes,Yes,No,No,No,No,No,No,No,Check,72,25.4,Competitor,No,No
7326-RIGQZ,Yes,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,eCheck,6,69.8,Competitor,Yes,No
1401-FTHFQ,Yes,Male,No,One year,None,Yes,No,No,No,No,No,No,No,Yes,Autopay,23,20.0,Competitor,Yes,No
3247-ZVOUO,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,No,eCheck,10,85.55,Competitor,No,Yes
0254-FNMCI,No,Female,No,Two year,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,eCheck,72,109.9,Competitor,No,No
1848-LBZHY,Yes,Female,No,Month-to-month,DSL,Yes,No,Yes,No,No,No,No,No,Yes,Autopay,7,50.3,Competitor,No,No
6101-IMRMM,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,No,Check,6,94.5,Competitor,Yes,No
8118-TJAFG,Yes,Male,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,eCheck,9,101.5,Competitor,Yes,No
5429-LWCMV,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Yes,eCheck,12,89.15,Competitor,No,No
7298-IZWLY,No,Female,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,Yes,Check,1,19.4,Competitor,No,No
9758-MFWGD,Yes,Female,No,One year,DSL,No,No,No,Yes,No,No,No,No,No,Autopay,48,29.9,Competitor,Yes,Yes
3955-JBZZM,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,No,No,eCheck,20,78.8,Competitor,No,No
1268-ASBGA,Yes,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Yes,Autopay,16,85.35,Competitor,No,Yes
8943-URTMR,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Check,2,79.65,Competitor,No,No
4815-TUMEQ,No,Female,No,One year,None,Yes,No,No,No,No,No,No,No,Yes,Check,10,19.3,Competitor,No,No
4713-LZDRV,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Yes,eCheck,2,79.6,Competitor,No,Yes
9909-IDLEK,Yes,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Check,20,96.8,Competitor,Yes,No
4092-OFQZS,Yes,Male,No,One year,None,Yes,No,No,No,No,No,No,No,No,Check,20,20.65,Competitor,No,No
1561-BWHIN,Yes,Male,No,One year,None,Yes,No,No,No,No,No,No,No,No,Check,19,19.8,Competitor,Yes,No
4325-NFSKC,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,Yes,eCheck,19,90.6,Competitor,No,Yes
9927-DSWDF,Yes,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,eCheck,22,104.6,Competitor,No,No
9500-LTVBP,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No,No,Autopay,35,80.05,Competitor,No,No
7252-NTGSS,No,Female,No,Month-to-month,DSL,Yes,No,No,No,No,No,No,No,No,Check,1,45.15,Competitor,No,No
8149-AIQCG,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Autopay,39,73.15,Competitor,No,No
1360-JYXKQ,Yes,Female,No,One year,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,eCheck,54,99.1,Competitor,No,Yes
2955-PSXOE,No,Female,Yes,Month-to-month,None,Yes,No,No,No,No,No,No,No,Yes,Autopay,1,20.2,Competitor,No,No
7762-URZQH,Yes,Male,Yes,Two year,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Autopay,66,106.05,Competitor,No,No
0899-WZRSD,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Check,56,105.35,Competitor,No,No
3255-GRXMG,No,Male,No,Month-to-month,DSL,Yes,No,No,No,No,No,No,No,Yes,Autopay,18,45.65,Competitor,Yes,No
4828-FAZPK,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,Autopay,16,79.95,Competitor,Yes,No
6094-ZIVKX,No,Female,No,One year,DSL,Yes,No,Yes,No,Yes,No,No,No,Yes,Autopay,68,54.45,Competitor,No,No
6925-BAYGL,Yes,Female,No,Two year,None,Yes,Yes,No,No,No,No,No,No,No,Autopay,53,25.1,Competitor,No,Yes
3262-EIDHV,Yes,Female,No,Two year,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Autopay,72,84.7,Competitor,Yes,No
7354-OIJLX,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,eCheck,9,75.85,Competitor,No,No
1376-HHBDV,No,Female,No,Month-to-month,DSL,Yes,No,Yes,No,No,No,No,No,Yes,Check,30,48.8,Competitor,No,No
6907-NZZIJ,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,eCheck,36,99.15,Competitor,No,No
6133-OZILE,No,Female,No,Month-to-month,DSL,No,No,No,No,Yes,Yes,No,No,Yes,eCheck,18,35.2,Competitor,No,No
4135-FRWKJ,Yes,Female,No,One year,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,eCheck,55,76.25,Competitor,Yes,Yes
2911-UREFD,Yes,Female,Yes,Month-to-month,DSL,No,No,Yes,No,Yes,No,Yes,Yes,No,eCheck,39,55.9,Competitor,No,No
3744-ZRRDZ,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,eCheck,21,82.35,Competitor,No,No
5673-TIYIB,No,Male,Yes,Month-to-month,DSL,No,No,No,Yes,Yes,Yes,No,No,Yes,Autopay,2,40.4,Competitor,No,No
6551-ZCOTS,No,Male,No,One year,None,Yes,Yes,No,No,No,No,No,No,Yes,Autopay,33,24.9,Competitor,No,Yes
7191-ADRGF,Yes,Male,No,Two year,DSL,No,No,No,Yes,Yes,No,Yes,Yes,No,Autopay,44,54.3,Competitor,No,No
5018-LXQQG,Yes,Female,No,Month-to-month,DSL,Yes,No,Yes,No,No,Yes,No,Yes,No,Autopay,30,66.3,Competitor,Yes,No
6892-BOGQE,Yes,Female,No,Two year,None,Yes,No,No,No,No,No,No,No,Yes,Autopay,71,20.9,Competitor,No,No
1602-IJQQE,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,No,eCheck,4,75.35,Competitor,No,No
4628-WQCQQ,No,Male,Yes,One year,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,Yes,eCheck,35,85.15,Competitor,Yes,No
1746-TGTWV,Yes,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,No,No,No,Autopay,1,75.35,Competitor,No,No
5995-SNNEW,Yes,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,eCheck,23,104.45,Competitor,No,Yes
8050-WYBND,No,Female,No,One year,DSL,No,No,No,No,Yes,No,Yes,Yes,Yes,Autopay,22,49.45,Competitor,Yes,No
2821-WARNZ,No,Female,No,One year,None,Yes,No,No,No,No,No,No,No,No,Autopay,49,19.45,Competitor,Yes,No
4879-GZLFH,Yes,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,eCheck,42,92.15,Competitor,Yes,No
1644-IRKSF,Yes,Female,Yes,One year,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,eCheck,33,93.8,Competitor,Yes,No
8314-HTWVE,Yes,Female,No,Two year,None,Yes,No,No,No,No,No,No,No,No,Check,7,19.85,Competitor,Yes,No
9402-ROUMJ,Yes,Female,No,One year,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Autopay,67,100.25,Competitor,Yes,No
2507-QZPQS,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,Yes,No,eCheck,15,95.7,Competitor,No,No
7159-NOKYQ,Yes,Male,No,Two year,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,eCheck,67,93.15,Competitor,No,No
5707-ZMDJP,Yes,Male,No,Two year,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Check,53,69.7,Competitor,Yes,No
8779-YIQQA,Yes,Male,No,One year,None,Yes,No,No,No,No,No,No,No,No,Check,21,19.8,Competitor,Yes,No
7136-IHZJA,Yes,Female,No,Month-to-month,DSL,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Check,40,71.35,Competitor,Yes,No
8966-OIQHG,Yes,Female,No,One year,None,Yes,No,No,No,No,No,No,No,No,Autopay,22,20.75,Competitor,Yes,No
7074-STDCN,No,Male,No,Month-to-month,DSL,No,No,No,No,No,Yes,No,Yes,Yes,eCheck,39,40.6,Competitor,No,No
3705-PSNGL,No,Male,Yes,One year,None,Yes,No,No,No,No,No,No,No,Yes,eCheck,45,20.4,Competitor,No,No
8739-QOTTN,Yes,Female,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Check,2,20.35,Competitor,No,No
1399-OUPJN,Yes,Female,No,Two year,None,Yes,No,No,No,No,No,No,No,No,Autopay,57,19.75,Competitor,Yes,No
0277-BKSQP,Yes,Male,No,Month-to-month,DSL,Yes,No,No,No,No,No,Yes,No,Yes,eCheck,8,54.4,Competitor,Yes,No
6502-HCJTI,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Autopay,7,94.7,Competitor,No,Yes
2606-RMDHZ,No,Male,Yes,Month-to-month,DSL,No,No,No,Yes,No,No,No,No,Yes,Autopay,6,30.5,Competitor,No,No
5774-XZTQC,Yes,Female,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Check,7,20.45,Competitor,Yes,No
2676-SSLTO,No,Male,No,Two year,DSL,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Autopay,49,66.15,Competitor,No,No
6266-QHOJZ,No,Female,No,One year,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,eCheck,65,89.85,Competitor,No,No
7269-JISCY,No,Female,No,One year,DSL,Yes,No,No,No,No,No,No,No,No,Autopay,55,45.05,Competitor,No,No
0363-SVHYR,Yes,Male,No,Two year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Autopay,71,86.85,Competitor,Yes,No
8547-NSBBO,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Check,35,96.75,Competitor,No,No
8258-GSTJK,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,eCheck,3,77.0,Competitor,No,Yes
6861-OKBCE,No,Female,Yes,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Autopay,11,20.1,Competitor,Yes,No
9940-RHLFB,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,No,No,No,eCheck,1,75.3,Competitor,No,No
6591-QGOYB,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Autopay,17,106.65,Competitor,No,No
9070-BCKQP,Yes,Female,No,Two year,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Autopay,72,110.15,Competitor,No,No
6421-SZVEM,Yes,Female,No,One year,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Yes,Autopay,28,82.85,Competitor,Yes,No
1328-EUZHC,Yes,Female,No,Two year,None,Yes,No,No,No,No,No,No,No,No,Check,18,20.1,Competitor,No,No
2995-UPRYS,Yes,Female,Yes,One year,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Autopay,40,99.2,Competitor,No,Yes
8878-RYUKI,No,Female,No,Month-to-month,DSL,Yes,No,No,No,Yes,No,No,Yes,Yes,eCheck,52,59.45,Competitor,No,No
9633-DENPU,Yes,Female,No,Month-to-month,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,Autopay,47,58.6,Competitor,No,No
7811-JIVPF,No,Female,No,Month-to-month,DSL,Yes,No,No,No,Yes,No,No,No,No,Autopay,23,49.7,Competitor,No,No
7113-HIPFI,Yes,Male,No,Two year,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Check,66,65.85,Competitor,Yes,No
8541-QVFKM,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,eCheck,8,73.5,Competitor,No,No
6686-YPGHK,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,No,Check,47,85.5,Competitor,No,Yes
1383-EZRWL,No,Female,Yes,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Check,7,20.05,Competitor,No,No
9258-CNWAC,Yes,Female,No,Two year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Autopay,71,113.65,Competitor,Yes,No
5371-VYLSX,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,No,Yes,eCheck,50,83.4,Competitor,No,Yes
6374-AFWOX,Yes,Male,No,Two year,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Check,46,65.65,Competitor,No,No
4759-TRPLW,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,No,No,eCheck,1,70.4,Competitor,No,No
5317-FLPJF,No,Female,No,Two year,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Autopay,66,61.35,Competitor,No,No
7621-VPNET,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Autopay,42,85.9,Competitor,No,No
6034-YMTOB,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,Yes,No,No,Yes,Check,5,75.65,Competitor,No,No
8563-IIOXK,Yes,Male,Yes,One year,DSL,Yes,No,Yes,No,No,No,No,No,Yes,eCheck,7,49.75,Competitor,Yes,No
4903-CNOZC,No,Male,No,One year,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Autopay,29,70.9,Competitor,No,No
4353-HYOJD,Yes,Female,No,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,No,No,Check,27,49.85,Competitor,Yes,No
8020-BWHYL,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Autopay,15,75.3,Competitor,No,Yes
7267-FRMJW,Yes,Female,No,Two year,None,Yes,No,No,No,No,No,No,No,No,Check,25,20.1,Competitor,Yes,No
2982-VPSGI,Yes,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,eCheck,11,94.0,Competitor,No,No
4188-FRABG,Yes,Male,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,eCheck,57,103.05,Competitor,No,No
8199-ZLLSA,No,Male,Yes,One year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Autopay,67,118.35,Competitor,No,No
4128-ETESU,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,No,eCheck,47,99.7,Competitor,No,Yes
0620-DLSLK,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Check,13,81.9,Competitor,No,No
4625-EWPTF,No,Male,Yes,Month-to-month,DSL,No,No,Yes,No,No,No,No,No,Yes,eCheck,8,30.45,Competitor,No,No
5980-NOPLP,Yes,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,eCheck,44,96.1,Competitor,No,No
3850-OKINF,Yes,Male,No,One year,DSL,Yes,Yes,Yes,No,No,No,Yes,No,Yes,eCheck,71,66.2,Competitor,Yes,No
6892-XPFPU,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,eCheck,24,104.25,Competitor,No,Yes
8010-EZLOU,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,eCheck,15,80.2,Competitor,No,Yes
1156-ZFYDO,No,Female,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,eCheck,1,19.75,Competitor,No,No
